,score_home,score_away,spread_favorite,spread_covered,over_under_line,over_under_result,home_team_fav,home_win%,home_team_ppg,home_team_oppg,home_p_diff,away_win%,away_team_ppg,away_team_oppg,away_p_diff,home_win_exp,away_win_exp
805,16,23,-6.0,1,39.5,0,0,0.14300000000000002,16.29,31.43,-15.14,0.5710000000000001,17.0,19.43,-2.43,0.022,0.327
806,24,17,-7.0,1,37.5,1,1,0.5710000000000001,22.86,18.86,4.0,0.14300000000000002,18.14,26.29,-8.15,0.746,0.108
807,20,7,-1.0,1,39.0,0,1,0.28600000000000003,17.29,27.43,-10.14,0.14300000000000002,17.86,27.86,-10.0,0.067,0.072
808,21,14,-6.0,1,38.5,0,1,0.7140000000000001,21.43,16.57,4.86,0.429,19.29,24.43,-5.14,0.803,0.208
809,23,13,-3.5,0,39.5,0,0,0.14300000000000002,16.71,26.29,-9.58,0.28600000000000003,17.86,23.0,-5.14,0.072,0.197
810,14,10,-6.0,0,37.0,0,0,0.28600000000000003,17.29,28.57,-11.28,0.857,20.14,17.86,2.28,0.053,0.658
811,17,23,-3.0,0,39.5,1,1,0.7140000000000001,20.57,12.43,8.14,0.857,29.71,18.0,11.71,0.934,0.948
812,27,30,-5.5,0,49.0,1,1,0.857,28.0,19.0,9.0,0.429,28.57,23.71,4.86,0.904,0.751
813,28,31,-3.5,0,40.0,1,0,0.28600000000000003,15.86,16.86,-1.0,0.429,19.14,20.0,-0.86,0.421,0.44
814,30,10,-5.0,0,44.0,0,0,0.375,21.5,17.75,3.75,0.7140000000000001,29.0,18.43,10.57,0.742,0.932
815,23,16,-5.0,1,44.0,0,1,0.7140000000000001,24.29,18.71,5.58,0.28600000000000003,18.86,25.57,-6.71,0.813,0.15
816,14,17,-8.0,0,39.0,0,1,0.5710000000000001,21.43,13.86,7.57,0.375,21.5,23.88,-2.38,0.911,0.354
817,26,30,-2.0,0,36.0,1,1,0.625,23.0,17.62,5.38,0.75,19.25,16.12,3.13,0.815,0.721
818,27,24,-3.5,0,34.5,1,0,0.75,18.88,17.38,1.5,0.5,20.5,14.25,6.25,0.61,0.874
819,34,27,-4.0,1,40.0,1,1,0.375,19.0,21.62,-2.62,0.375,16.88,26.25,-9.37,0.328,0.076
820,10,6,-4.0,1,37.0,0,1,0.75,21.38,16.25,5.13,0.5,17.88,18.5,-0.62,0.817,0.454
821,12,10,0.0,0,37.5,0,0,0.25,17.5,24.62,-7.12,0.375,17.62,24.88,-7.26,0.128,0.126
822,28,23,-6.0,0,44.0,1,0,0.125,18.0,26.0,-8.0,0.875,28.88,17.88,11.0,0.11,0.941
823,41,20,-9.0,1,43.5,1,1,1.0,30.75,16.25,14.5,0.375,14.38,16.25,-1.87,0.975,0.348
824,7,27,-11.5,0,41.0,0,1,0.5,20.62,21.0,-0.38,0.125,16.25,30.38,-14.13,0.474,0.026
825,24,27,-3.0,1,38.0,1,0,0.25,17.25,23.0,-5.75,0.25,17.38,18.62,-1.24,0.169,0.408
826,28,15,-7.0,1,40.5,1,1,0.25,18.5,25.25,-6.75,0.375,14.38,25.88,-11.5,0.146,0.037
827,42,28,-5.5,0,45.0,1,0,0.125,16.5,26.88,-10.38,0.75,27.88,20.38,7.5,0.06,0.861
828,33,22,-6.5,1,43.0,1,1,0.625,26.62,19.88,6.74,0.625,23.0,18.62,4.38,0.843,0.765
829,31,7,-5.5,1,39.5,0,1,0.75,28.0,20.88,7.12,0.625,20.12,13.75,6.37,0.847,0.882
830,27,20,-3.0,0,41.0,1,0,0.375,18.62,24.0,-5.38,0.75,24.12,18.38,5.74,0.193,0.822
831,14,17,-4.5,0,43.0,0,1,0.5,28.75,24.12,4.63,0.625,17.75,19.0,-1.25,0.74,0.409
832,10,12,-7.0,0,37.5,0,1,0.444,16.56,17.56,-1.0,0.33299999999999996,18.0,27.11,-9.11,0.423,0.088
833,20,17,-6.0,0,37.0,0,1,0.778,19.78,18.11,1.67,0.444,19.56,23.56,-4.0,0.618,0.259
834,21,23,-6.0,0,41.0,1,0,0.33299999999999996,16.78,23.44,-6.66,0.667,27.33,20.11,7.22,0.136,0.855
835,24,19,-6.0,0,48.0,0,0,0.444,20.67,22.22,-1.55,1.0,31.89,16.67,15.22,0.399,0.978
836,44,6,-5.0,1,37.5,1,1,0.33299999999999996,15.0,19.0,-4.0,0.33299999999999996,14.44,26.11,-11.67,0.223,0.036
837,37,8,-8.5,1,44.0,1,1,0.556,23.33,19.0,4.33,0.222,19.33,27.0,-7.67,0.76,0.128
838,38,31,-6.0,1,43.5,1,1,0.778,28.22,19.0,9.22,0.33299999999999996,18.44,19.22,-0.78,0.908,0.444
839,9,6,-5.0,0,33.0,0,1,0.556,18.67,15.67,3.0,0.556,22.89,20.22,2.67,0.717,0.668
840,12,0,-4.0,1,35.0,0,1,0.778,20.44,17.22,3.22,0.778,20.11,15.11,5.0,0.718,0.822
841,23,20,-9.0,0,44.0,0,1,0.444,21.0,22.78,-1.78,0.222,17.44,27.78,-10.34,0.387,0.065
842,28,18,-4.5,0,46.0,0,0,0.222,18.0,23.44,-5.44,0.667,27.89,22.78,5.11,0.186,0.767
843,28,10,-3.0,1,38.0,0,1,0.667,17.67,18.44,-0.77,0.444,19.11,21.67,-2.56,0.443,0.332
844,35,14,-11.0,1,39.5,1,1,0.667,23.67,19.33,4.34,0.33299999999999996,16.89,23.0,-6.11,0.758,0.154
845,13,20,-3.5,0,41.0,0,1,0.444,20.89,15.67,5.22,0.444,27.11,23.33,3.78,0.825,0.707
846,10,3,-9.0,0,44.5,0,1,0.778,28.33,19.33,9.0,0.222,19.11,25.67,-6.56,0.902,0.157
847,30,14,-4.0,1,41.5,1,1,0.444,22.44,16.89,5.55,0.33299999999999996,19.56,24.11,-4.55,0.827,0.234
848,27,30,-7.0,0,44.0,1,0,0.3,13.6,27.9,-14.3,0.7,26.9,20.2,6.7,0.018,0.84
849,31,38,-6.5,1,44.0,1,0,0.2,17.7,27.3,-9.6,0.8,26.5,17.7,8.8,0.078,0.908
850,44,41,-3.0,1,36.0,1,1,0.5,21.2,19.1,2.1,0.7,24.8,18.8,6.0,0.641,0.828
851,14,17,-3.0,1,38.5,0,0,0.4,15.9,17.0,-1.1,0.8,29.2,20.2,9.0,0.413,0.896
852,6,13,-3.0,0,40.5,0,1,0.4,17.9,17.7,0.2,0.3,19.0,24.7,-5.7,0.515,0.184
853,24,20,-3.0,1,33.0,1,1,0.7,18.1,14.8,3.3,0.8,19.8,18.0,1.8,0.742,0.627
854,10,19,-10.5,0,38.5,0,1,0.6,24.7,17.9,6.8,0.3,17.2,23.4,-6.2,0.86,0.153
855,20,10,-3.5,1,40.0,0,1,0.5,26.4,22.3,4.1,0.5,23.2,16.6,6.6,0.728,0.864
856,20,23,-5.0,0,37.0,1,0,0.4,17.4,25.4,-8.0,0.8,19.6,15.5,4.1,0.106,0.778
857,27,24,-11.0,0,44.5,1,1,0.9,30.6,17.4,13.2,0.3,19.0,22.9,-3.9,0.964,0.26
858,24,23,-7.0,0,35.0,1,1,0.6,17.7,14.7,3.0,0.4,19.3,23.2,-3.9,0.725,0.262
859,24,14,-10.5,0,47.5,0,1,0.6,26.9,23.3,3.6,0.3,16.6,24.2,-7.6,0.699,0.109
860,13,10,-4.0,0,43.0,0,1,0.3,19.7,21.1,-1.4,0.2,17.5,24.1,-6.6,0.406,0.143
861,33,20,-5.5,1,39.5,1,1,0.7,18.7,17.6,1.1,0.5,21.2,22.5,-1.3,0.581,0.416
862,27,34,-3.0,1,43.0,1,0,0.2,18.2,28.0,-9.8,0.5,21.0,21.9,-0.9,0.078,0.441
863,19,13,-6.0,1,38.0,0,1,0.4,20.1,16.1,4.0,0.4,18.2,22.3,-4.1,0.768,0.245
864,21,40,-3.0,0,34.5,1,1,0.727,18.64,15.27,3.37,0.636,18.27,15.45,2.82,0.742,0.708
865,22,14,-6.5,0,44.0,0,0,0.273,16.36,24.18,-7.82,0.545,25.82,21.18,4.64,0.103,0.758
866,44,6,-3.0,1,37.0,1,1,0.545,23.27,21.09,2.18,0.455,22.0,16.91,5.09,0.636,0.809
867,16,25,-1.5,0,37.0,1,1,0.727,19.82,18.55,1.27,0.727,20.0,17.82,2.18,0.59,0.652
868,28,3,-4.5,1,36.0,0,1,0.364,17.36,22.18,-4.82,0.273,14.82,28.09,-13.27,0.206,0.026
869,17,13,-3.0,1,42.5,0,1,0.364,17.64,25.18,-7.54,0.182,18.91,28.27,-9.36,0.119,0.089
870,34,38,-3.5,0,43.5,1,1,0.818,28.09,19.64,8.45,0.818,19.91,15.91,4.0,0.888,0.769
871,17,10,-3.0,0,37.0,0,0,0.182,16.82,23.09,-6.27,0.455,20.0,15.82,4.18,0.148,0.779
872,7,24,-3.0,0,35.5,0,1,0.364,17.73,22.0,-4.27,0.364,15.73,17.0,-1.27,0.233,0.4
873,8,22,-3.0,1,42.0,0,0,0.273,19.45,23.27,-3.82,0.545,23.36,18.0,5.36,0.267,0.811
874,20,24,-3.0,0,42.0,1,1,0.364,18.45,23.0,-4.55,0.545,22.18,22.36,-0.18,0.226,0.488
875,24,28,-7.5,0,48.5,1,0,0.182,19.0,28.55,-9.55,0.909,30.27,18.0,12.27,0.086,0.954
876,34,7,-6.5,1,42.0,0,1,0.636,26.27,21.09,5.18,0.364,16.82,17.27,-0.45,0.781,0.465
877,48,17,-6.0,1,51.0,1,1,0.727,27.18,20.82,6.36,0.636,26.64,22.45,4.19,0.825,0.731
878,20,24,-1.0,1,42.5,1,0,0.364,19.64,23.27,-3.63,0.455,21.09,23.45,-2.36,0.278,0.353
879,24,17,-3.0,0,42.0,0,0,0.364,19.09,20.09,-1.0,0.818,27.55,18.91,8.64,0.43,0.897
880,20,14,-1.0,0,41.0,0,0,0.16699999999999998,18.42,27.33,-8.91,0.667,19.5,19.08,0.42,0.094,0.53
881,31,13,-5.0,1,38.5,1,1,0.583,25.0,19.83,5.17,0.583,22.33,22.17,0.16,0.789,0.51
882,17,6,-3.0,1,37.0,0,1,0.41700000000000004,16.42,16.17,0.25,0.41700000000000004,19.5,19.83,-0.33,0.52,0.477
883,45,27,-3.0,1,46.5,1,1,0.583,23.25,17.17,6.08,0.917,30.08,18.5,11.58,0.843,0.944
884,7,14,-3.0,0,43.5,0,1,0.33299999999999996,16.83,23.33,-6.5,0.16699999999999998,19.42,28.5,-9.08,0.141,0.097
885,34,21,-7.5,1,39.0,1,1,0.5,24.83,21.25,3.58,0.41700000000000004,18.25,20.58,-2.33,0.71,0.341
886,27,0,-9.5,1,37.5,0,1,0.25,16.83,22.0,-5.17,0.41700000000000004,17.58,24.17,-6.59,0.187,0.144
887,34,7,-1.0,0,52.5,0,0,0.583,25.83,24.58,1.25,0.667,26.92,19.92,7.0,0.572,0.85
888,12,0,-3.0,1,33.5,0,1,0.833,21.42,17.42,4.0,0.667,20.08,15.92,4.16,0.757,0.777
889,7,14,-3.0,0,40.5,0,1,0.5,21.33,23.17,-1.84,0.41700000000000004,19.17,15.92,3.25,0.384,0.729
890,7,20,-3.0,0,36.0,0,1,0.33299999999999996,16.83,22.17,-5.34,0.33299999999999996,19.67,23.33,-3.66,0.18,0.276
891,36,10,-5.5,1,35.5,1,1,0.75,20.42,17.67,2.75,0.667,18.83,17.33,1.5,0.688,0.61
892,27,7,-5.5,1,40.5,0,1,0.33299999999999996,18.58,23.08,-4.5,0.25,18.5,23.17,-4.67,0.229,0.221
893,50,14,-10.5,1,40.5,1,1,0.41700000000000004,20.67,19.17,1.5,0.25,13.83,28.08,-14.25,0.603,0.019
894,27,29,-3.5,0,46.5,1,1,0.75,26.67,19.33,7.34,0.75,28.58,21.17,7.41,0.864,0.853
895,20,26,-5.5,1,43.5,1,0,0.33299999999999996,16.0,18.67,-2.67,0.75,28.92,20.5,8.42,0.306,0.882
896,17,20,-7.0,0,38.5,0,0,0.231,13.85,29.77,-15.92,0.615,19.08,19.15,-0.07,0.013,0.495
897,13,10,-3.0,0,39.5,0,0,0.385,18.46,21.62,-3.16,0.615,26.46,23.23,3.23,0.294,0.682
898,41,38,-3.0,1,42.0,1,1,0.5379999999999999,21.62,22.85,-1.23,0.462,22.92,18.77,4.15,0.422,0.754
899,23,20,-11.5,0,42.0,1,1,0.615,24.92,17.92,7.0,0.308,16.31,19.23,-2.92,0.865,0.293
900,38,7,-7.5,1,48.0,0,1,0.769,28.62,21.62,7.0,0.231,18.54,26.31,-7.77,0.839,0.12
901,45,17,-14.5,1,45.0,1,1,0.846,29.85,20.54,9.31,0.308,16.08,22.62,-6.54,0.9,0.133
902,27,13,-6.0,1,33.0,1,1,0.846,20.69,16.08,4.61,0.308,17.62,20.31,-2.69,0.796,0.315
903,45,7,-7.5,1,40.5,1,1,0.462,20.23,22.46,-2.23,0.308,16.08,22.0,-5.92,0.357,0.153
904,6,0,-3.0,1,36.0,0,1,0.385,18.46,19.62,-1.16,0.385,19.23,21.85,-2.62,0.418,0.329
905,20,12,-7.0,0,38.0,0,0,0.231,17.62,23.46,-5.84,0.615,25.46,19.31,6.15,0.169,0.829
906,21,38,-5.0,1,45.5,1,0,0.231,19.0,26.85,-7.85,0.5379999999999999,25.54,21.23,4.31,0.121,0.744
907,27,22,-7.0,0,52.0,0,1,0.769,28.69,20.46,8.23,0.615,25.38,21.0,4.38,0.878,0.748
908,16,3,-11.5,1,36.0,0,1,0.462,18.77,15.23,3.54,0.385,16.23,24.38,-8.15,0.751,0.094
909,28,26,-5.0,0,37.0,1,1,0.6920000000000001,26.69,20.08,6.61,0.462,16.46,15.38,1.08,0.838,0.587
910,0,27,-3.0,1,34.0,0,0,0.385,19.69,22.08,-2.39,0.615,18.15,18.77,-0.62,0.345,0.455
911,27,34,-3.0,0,37.0,1,1,0.615,18.54,15.62,2.92,0.769,21.62,17.08,4.54,0.713,0.785
912,45,20,-3.0,0,54.0,1,0,0.5710000000000001,25.29,22.5,2.79,0.857,30.93,20.29,10.64,0.663,0.923
913,16,21,-3.0,1,35.0,1,0,0.429,17.57,18.21,-0.64,0.857,21.14,15.86,5.28,0.452,0.826
914,28,30,-6.5,0,38.5,1,1,0.5,18.57,14.36,4.21,0.214,17.71,27.14,-9.43,0.794,0.081
915,3,20,-3.0,0,33.0,0,1,0.429,17.14,16.29,0.85,0.5710000000000001,19.14,16.93,2.21,0.567,0.659
916,20,14,-7.5,0,37.0,0,1,0.643,19.14,19.0,0.14,0.28600000000000003,16.14,24.21,-8.07,0.51,0.095
917,27,24,-4.0,0,35.0,1,1,0.429,18.07,20.79,-2.72,0.35700000000000004,18.29,22.43,-4.14,0.317,0.243
918,0,35,-3.0,1,35.5,0,0,0.28600000000000003,16.57,19.5,-2.93,0.5710000000000001,24.5,19.36,5.14,0.294,0.792
919,19,3,-12.5,1,35.5,0,1,0.643,18.79,17.43,1.36,0.28600000000000003,15.43,23.64,-8.21,0.6,0.087
920,24,27,-5.5,0,39.0,1,0,0.35700000000000004,15.29,23.79,-8.5,0.7140000000000001,26.79,20.5,6.29,0.081,0.825
921,17,31,-6.5,0,48.5,0,1,0.7859999999999999,29.29,20.57,8.72,0.643,24.79,18.07,6.72,0.888,0.856
922,20,19,-3.0,0,42.0,0,1,0.28600000000000003,17.29,20.79,-3.5,0.5,22.0,21.36,0.64,0.268,0.542
923,28,31,-7.0,0,44.0,1,1,0.7859999999999999,22.5,17.79,4.71,0.429,24.0,20.36,3.64,0.786,0.718
924,40,24,-6.5,1,42.0,1,1,0.35700000000000004,17.86,20.71,-2.85,0.214,19.14,27.64,-8.5,0.308,0.107
925,28,10,-15.5,1,44.5,0,1,0.5710000000000001,25.14,21.43,3.71,0.214,14.07,29.07,-15.0,0.715,0.016
926,27,10,-7.0,1,54.0,0,1,0.7859999999999999,28.57,20.57,8.0,0.5710000000000001,23.0,23.93,-0.93,0.872,0.443
927,7,41,-5.5,1,44.0,1,0,0.28600000000000003,17.79,22.64,-4.85,0.5710000000000001,26.43,21.21,5.22,0.208,0.782
928,31,0,-9.5,1,34.5,0,1,0.867,21.13,15.87,5.26,0.4,16.2,16.53,-0.33,0.825,0.474
929,17,24,-2.5,0,46.5,0,1,0.467,24.47,20.87,3.6,0.6,25.33,20.67,4.66,0.713,0.763
930,7,31,-9.0,1,42.0,0,0,0.33299999999999996,18.67,22.73,-4.06,0.733,22.87,18.67,4.2,0.25,0.757
931,18,17,-7.5,0,45.5,0,0,0.2,13.8,29.0,-15.2,0.6,26.6,22.33,4.27,0.015,0.735
932,21,14,-2.5,1,44.0,0,1,0.267,18.53,27.2,-8.67,0.33299999999999996,17.47,20.67,-3.2,0.1,0.285
933,13,10,-6.0,0,37.5,0,1,0.6,25.2,18.07,7.13,0.4,19.33,20.93,-1.6,0.868,0.392
934,14,22,-8.5,0,42.0,0,1,0.5329999999999999,22.13,24.13,-2.0,0.267,15.47,20.53,-5.06,0.378,0.179
935,30,20,-12.0,0,45.0,1,0,0.267,16.0,23.93,-7.93,0.8,28.47,19.87,8.6,0.097,0.89
936,31,3,-10.0,1,41.5,0,1,0.6,27.4,20.27,7.13,0.667,25.2,18.0,7.2,0.852,0.87
937,17,20,-9.0,0,46.5,0,0,0.33299999999999996,15.87,24.0,-8.13,0.733,28.47,21.27,7.2,0.092,0.847
938,31,3,-7.5,1,43.5,0,1,0.8,30.2,21.93,8.27,0.467,18.67,21.0,-2.33,0.87,0.343
939,23,21,-3.5,0,37.5,1,1,0.6,19.2,16.0,3.2,0.4,17.47,18.4,-0.93,0.726,0.431
940,13,7,-1.0,0,38.0,0,0,0.467,21.8,21.27,0.53,0.667,18.8,16.47,2.33,0.535,0.67
941,24,37,-4.5,1,34.5,1,0,0.267,14.6,23.33,-8.73,0.667,19.2,18.67,0.53,0.072,0.538
942,21,14,-6.0,1,46.0,0,1,0.2,19.47,28.47,-9.0,0.267,17.07,23.87,-6.8,0.099,0.134
943,33,13,-4.0,1,39.0,1,1,0.733,26.8,20.73,6.07,0.467,19.2,15.4,3.8,0.816,0.764
944,12,23,-8.0,1,41.5,0,0,0.0,10.0,17.0,-7.0,1.0,27.0,24.0,3.0,0.068,0.667
945,34,17,-2.0,1,46.0,1,1,1.0,21.0,19.0,2.0,1.0,17.0,10.0,7.0,0.635,0.932
946,30,13,-4.0,1,35.5,1,1,0.0,3.0,20.0,-17.0,1.0,24.0,21.0,3.0,0.0,0.682
947,16,13,-5.5,0,40.0,0,1,0.0,24.0,31.0,-7.0,0.0,7.0,17.0,-10.0,0.177,0.014
948,19,12,-4.5,1,38.0,0,1,0.0,17.0,35.0,-18.0,1.0,20.0,3.0,17.0,0.014,1.0
949,28,16,-3.0,1,43.5,1,1,1.0,20.0,16.0,4.0,0.0,20.0,27.0,-7.0,0.768,0.15
950,10,21,-9.0,0,41.0,0,1,1.0,24.0,14.0,10.0,0.0,16.0,20.0,-4.0,0.95,0.232
951,7,6,-3.0,0,38.0,0,0,1.0,13.0,10.0,3.0,1.0,34.0,24.0,10.0,0.775,0.893
952,17,28,-7.0,0,46.0,0,1,0.0,24.0,34.0,-10.0,0.0,14.0,24.0,-10.0,0.107,0.05
953,30,27,-7.5,0,42.0,1,1,0.0,7.0,21.0,-14.0,0.0,19.0,21.0,-2.0,0.004,0.365
954,20,14,-3.0,0,40.0,0,0,0.0,17.0,31.0,-14.0,1.0,16.0,10.0,6.0,0.03,0.909
955,13,10,-3.5,0,37.5,0,1,0.0,21.0,24.0,-3.0,0.0,10.0,13.0,-3.0,0.318,0.225
956,28,34,-3.0,1,47.0,1,0,1.0,27.0,20.0,7.0,1.0,31.0,24.0,7.0,0.85,0.823
957,6,10,-3.0,1,37.0,0,0,0.0,10.0,16.0,-6.0,1.0,21.0,7.0,14.0,0.091,0.996
958,17,31,-1.5,1,47.0,1,0,1.0,17.0,7.0,10.0,0.0,24.0,27.0,-3.0,0.986,0.333
959,27,16,-3.0,1,51.0,0,1,1.0,31.0,17.0,14.0,1.0,35.0,17.0,18.0,0.97,0.986
960,6,3,-11.0,0,44.0,0,1,1.0,27.5,18.0,9.5,0.0,11.0,20.0,-9.0,0.919,0.044
961,9,23,-1.5,1,35.0,0,0,0.5,20.0,22.0,-2.0,0.5,16.5,16.5,0.0,0.37,0.5
962,23,13,-9.5,1,46.0,0,1,0.5,20.0,15.5,4.5,0.5,27.5,27.0,0.5,0.797,0.527
963,13,30,-4.5,1,44.0,0,0,1.0,24.0,16.0,8.0,1.0,29.0,16.5,12.5,0.904,0.962
964,45,31,-6.0,1,50.0,1,1,0.5,27.5,22.0,5.5,0.5,17.0,17.5,-0.5,0.787,0.462
965,21,24,-7.5,0,48.0,0,1,0.0,20.5,31.0,-10.5,0.0,18.0,27.5,-9.5,0.08,0.081
966,3,13,-2.5,0,31.0,0,1,0.0,10.0,16.5,-6.5,0.5,18.5,25.5,-7.0,0.079,0.139
967,27,22,-12.0,0,45.0,1,1,0.5,25.5,22.0,3.5,0.5,18.5,15.0,3.5,0.702,0.751
968,27,10,-3.0,1,38.0,0,1,0.5,18.5,22.5,-4.0,0.5,16.0,11.0,5.0,0.252,0.864
969,30,20,-3.0,1,35.5,1,1,0.5,17.0,17.0,0.0,0.0,8.0,13.0,-5.0,0.5,0.098
970,34,0,-10.0,1,41.5,0,1,1.0,15.5,6.5,9.0,0.0,23.0,25.5,-2.5,0.983,0.354
971,25,28,-6.0,0,49.0,1,1,0.5,17.0,22.0,-5.0,0.5,18.5,24.0,-5.5,0.195,0.188
972,12,15,-6.0,0,34.5,0,1,0.5,17.0,19.0,-2.0,1.0,10.0,8.0,2.0,0.355,0.725
973,18,21,-1.5,0,35.5,1,1,0.5,15.0,15.0,0.0,0.5,18.0,23.5,-5.5,0.5,0.184
974,34,10,-3.5,0,40.0,1,0,0.0,8.33,15.33,-7.0,0.667,21.67,24.33,-2.66,0.052,0.34
975,17,31,-5.5,1,35.0,1,0,0.0,10.0,13.0,-3.0,1.0,25.0,18.0,7.0,0.225,0.865
976,10,27,-3.5,0,39.0,0,1,0.5,21.0,20.5,0.5,1.0,20.33,13.0,7.33,0.534,0.913
977,9,19,-8.5,1,40.5,0,0,0.33299999999999996,19.67,19.0,0.67,1.0,29.33,15.33,14.0,0.547,0.976
978,17,13,-2.5,0,36.0,0,0,0.33299999999999996,14.0,16.33,-2.33,0.33299999999999996,16.0,17.0,-1.0,0.313,0.421
979,7,14,-7.0,0,44.0,0,1,0.33299999999999996,21.67,26.67,-5.0,0.667,21.33,18.33,3.0,0.23,0.698
980,30,17,-2.0,0,42.0,1,0,0.33299999999999996,20.0,25.33,-5.33,0.667,21.33,18.0,3.33,0.206,0.718
981,17,24,-4.0,1,42.0,0,0,1.0,11.67,9.33,2.34,0.667,33.33,25.0,8.33,0.735,0.852
982,9,17,-5.5,1,36.0,0,0,0.0,7.67,15.33,-7.66,1.0,32.5,26.0,6.5,0.037,0.796
983,28,17,-4.0,1,39.5,1,1,0.667,16.67,18.0,-1.33,0.33299999999999996,16.33,22.33,-6.0,0.399,0.152
984,38,17,-3.0,0,41.0,1,0,0.33299999999999996,22.67,25.67,-3.0,0.33299999999999996,15.33,17.67,-2.34,0.327,0.322
985,14,24,-4.0,1,44.0,0,0,0.0,15.33,28.33,-13.0,0.33299999999999996,19.67,24.0,-4.33,0.03,0.245
986,13,16,-3.0,1,35.0,0,0,0.0,12.0,18.67,-6.67,0.667,21.0,14.67,6.33,0.094,0.873
987,24,27,-6.0,0,41.5,1,1,0.667,18.67,14.0,4.67,0.0,20.67,28.67,-8.0,0.818,0.129
988,10,17,-6.5,0,41.0,0,1,1.0,22.0,12.25,9.75,0.667,20.33,20.67,-0.34,0.957,0.477
989,10,26,-3.5,0,38.5,0,1,0.667,19.0,21.67,-2.67,0.75,19.5,15.5,4.0,0.325,0.773
990,20,17,-4.0,0,38.0,0,1,0.75,19.75,14.25,5.5,0.33299999999999996,17.33,22.67,-5.34,0.849,0.184
991,28,34,-3.5,1,50.0,1,0,0.5,22.5,23.25,-0.75,0.667,26.0,22.0,4.0,0.453,0.725
992,35,14,-8.5,1,52.0,0,1,0.75,31.0,23.0,8.0,0.5,20.25,21.0,-0.75,0.856,0.449
993,24,10,-11.0,1,34.0,0,1,1.0,27.0,17.67,9.33,0.0,8.0,15.75,-7.75,0.918,0.038
994,17,20,-3.0,0,38.5,0,1,0.5,18.75,26.75,-8.0,0.0,12.25,18.0,-5.75,0.116,0.123
995,16,14,-6.5,0,37.0,0,1,1.0,27.33,20.33,7.0,0.0,12.33,19.0,-6.67,0.847,0.097
996,34,23,-4.5,1,36.0,1,1,0.75,19.5,17.75,1.75,0.5,14.75,15.5,-0.75,0.625,0.437
997,34,21,-2.5,0,37.0,1,0,0.5,26.5,23.5,3.0,0.75,13.0,13.0,0.0,0.669,0.5
998,31,28,-1.0,1,36.5,1,1,0.0,15.0,27.25,-12.25,0.25,14.75,14.0,0.75,0.034,0.565
999,27,33,-8.0,0,44.0,1,1,1.0,21.67,4.33,17.34,0.5,20.75,21.5,-0.75,1.0,0.45
1000,10,17,0.0,0,34.0,0,0,0.25,15.25,17.0,-1.75,0.5,20.0,17.25,2.75,0.362,0.691
1001,27,48,-3.0,0,44.0,1,1,0.25,18.0,23.5,-5.5,0.25,15.75,22.75,-7.0,0.184,0.118
1002,21,20,-5.5,0,43.0,0,1,0.8,19.6,13.2,6.4,0.6,28.0,23.0,5.0,0.888,0.761
1003,20,13,-4.5,1,30.0,1,1,0.0,12.75,18.25,-5.5,0.0,8.4,17.4,-9.0,0.136,0.028
1004,10,13,-1.5,0,33.5,0,1,0.25,17.0,19.0,-2.0,0.2,14.2,17.0,-2.8,0.355,0.283
1005,34,17,-3.0,1,40.0,1,1,0.4,16.4,19.2,-2.8,0.25,16.5,23.75,-7.25,0.301,0.117
1006,20,24,-3.0,0,39.0,1,1,0.5,16.75,22.75,-6.0,0.8,22.4,18.8,3.6,0.156,0.727
1007,10,38,-3.0,0,45.0,1,1,0.75,19.5,18.0,1.5,0.2,19.8,28.4,-8.6,0.607,0.109
1008,22,16,-2.5,0,44.0,0,0,0.6,14.6,17.2,-2.6,0.25,22.25,27.5,-5.25,0.299,0.224
1009,30,20,-3.5,1,42.0,1,1,1.0,26.25,15.75,10.5,0.75,23.0,11.5,11.5,0.946,0.975
1010,31,38,-3.5,1,53.0,1,0,0.4,18.4,25.4,-7.0,0.75,28.0,23.5,4.5,0.138,0.738
1011,22,14,-9.5,0,43.0,0,1,1.0,24.5,18.75,5.75,0.2,18.2,27.4,-9.2,0.819,0.088
1012,3,31,-2.5,1,42.0,0,0,0.4,19.0,23.8,-4.8,0.8,19.8,14.8,5.0,0.219,0.825
1013,30,8,-10.0,1,42.0,0,1,1.0,26.75,13.75,13.0,0.25,17.25,22.0,-4.75,0.976,0.208
1014,10,20,-5.5,0,46.0,0,1,0.4,22.2,23.6,-1.4,0.4,23.6,25.4,-1.8,0.413,0.394
1015,28,21,-6.5,1,42.5,1,1,0.6,23.2,22.6,0.6,0.2,13.8,17.8,-4.0,0.538,0.211
1016,25,17,-6.5,0,40.0,1,0,0.2,17.4,17.4,0.0,0.6,22.4,15.2,7.2,0.5,0.892
1017,20,6,-4.5,1,31.0,0,1,0.6,19.4,15.8,3.6,0.2,14.2,17.2,-3.0,0.75,0.271
1018,6,17,-3.0,0,42.0,0,1,0.2,15.4,23.6,-8.2,0.5,26.67,22.67,4.0,0.087,0.721
1019,31,34,-7.0,0,41.5,1,0,0.5,19.33,18.83,0.5,1.0,27.4,12.6,14.8,0.536,0.987
1020,41,20,-4.0,1,44.0,1,1,0.33299999999999996,22.83,25.33,-2.5,0.4,17.4,23.0,-5.6,0.353,0.175
1021,24,27,-9.0,0,47.0,1,1,0.8,31.8,21.2,10.6,0.667,15.83,17.0,-1.17,0.918,0.408
